Time;Campaign;File Name;Longitude;Latitude;RSRP;RSRQ;PCI LTE;Technology;Home Operator;DL EARFCN
2022-08-20 12:00:21.364;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:21.435;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94;-13.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:21.435;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-86;-10.1;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:21.476;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94.6;-6;298;LTE;Smartfren;39194
2022-08-20 12:00:21.476;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97;-7;298;LTE;Smartfren;39050
2022-08-20 12:00:21.706;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:21.706;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90;-10;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:21.754;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6;240;LTE;XL;1325
2022-08-20 12:00:21.754;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78;-11;240;LTE;XL;376
2022-08-20 12:00:21.780;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-76;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:00:21.942;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9.9;59;LTE;Telkomsel;1850
2022-08-20 12:00:21.949;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:21.949;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-6;240;LTE;XL;1325
2022-08-20 12:00:21.963;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94;-5.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:21.963;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:22.036;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-86;-9;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:22.036;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94;-13.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:22.076;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-95;-6;298;LTE;Smartfren;39194
2022-08-20 12:00:22.076;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97.3;-6.6;298;LTE;Smartfren;39050
2022-08-20 12:00:22.308;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90;-9;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:22.308;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-12.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:22.351;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-6.5;240;LTE;XL;1325
2022-08-20 12:00:22.351;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:22.355;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79.6;-6;240;LTE;XL;1325
2022-08-20 12:00:22.383;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-76;-8.9;59;LTE;Telkomsel;1850
2022-08-20 12:00:22.459;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-95;-6;298;LTE;Smartfren;39194
2022-08-20 12:00:22.459;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97;-6;298;LTE;Smartfren;39050
2022-08-20 12:00:22.540;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9.3;59;LTE;Telkomsel;1850
2022-08-20 12:00:22.563;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:22.563;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94;-5.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:22.639;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94;-13.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:22.639;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85;-10;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:22.758;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6.5;240;LTE;XL;1325
2022-08-20 12:00:22.758;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78;-9;240;LTE;XL;376
2022-08-20 12:00:22.909;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-12.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:22.909;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90;-8.6;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:22.950;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:22.950;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-6.3;240;LTE;XL;1325
2022-08-20 12:00:22.984;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-76;-8;59;LTE;Telkomsel;1850
2022-08-20 12:00:23.060;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97;-7;298;LTE;Smartfren;39050
2022-08-20 12:00:23.060;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-95;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:23.143;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:23.165;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:23.165;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94;-6.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:23.240;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85.3;-9.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:23.240;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94;-14;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:23.358;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78;-9.3;240;LTE;XL;376
2022-08-20 12:00:23.358;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6;240;LTE;XL;1325
2022-08-20 12:00:23.512;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:23.512;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90;-8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:23.553;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:23.553;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-6;240;LTE;XL;1325
2022-08-20 12:00:23.585;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-76;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:00:23.667;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-95;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:23.667;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97.3;-7.3;298;LTE;Smartfren;39050
2022-08-20 12:00:23.743;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83.3;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:23.766;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-5.3;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:23.766;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94;-7;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:23.842;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85.5;-10.2;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:23.842;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-95;-14.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:23.953;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:23.953;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-7;240;LTE;XL;1325
2022-08-20 12:00:23.959;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6.3;240;LTE;XL;1325
2022-08-20 12:00:23.959;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78;-8.9;240;LTE;XL;376
2022-08-20 12:00:24.113;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90.9;-8.6;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:24.113;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:24.185;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-76;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:00:24.265;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-95;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:24.265;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-97.6;-7.3;298;LTE;Smartfren;39050
2022-08-20 12:00:24.343;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:24.359;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78;-6.5;240;LTE;XL;376
2022-08-20 12:00:24.359;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-5.5;240;LTE;XL;1325
2022-08-20 12:00:24.366;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:24.366;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-95;-6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:24.442;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94.6;-13.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:24.442;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85;-9.7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:24.554;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:24.554;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-6;240;LTE;XL;1325
2022-08-20 12:00:24.724;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:24.724;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-91;-10.8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:24.785;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-75.3;-9.2;59;LTE;Telkomsel;1850
2022-08-20 12:00:24.866;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94.3;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:24.866;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-96;-7;298;LTE;Smartfren;39050
2022-08-20 12:00:24.945;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9.9;59;LTE;Telkomsel;1850
2022-08-20 12:00:24.961;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6.3;240;LTE;XL;1325
2022-08-20 12:00:24.961;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78.3;-7;240;LTE;XL;376
2022-08-20 12:00:24.969;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:24.969;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94.3;-5.3;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:25.044;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85;-10.2;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:25.044;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-95;-12.8;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:25.154;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-82.3;-6.3;240;LTE;XL;1325
2022-08-20 12:00:25.154;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:25.269;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:25.269;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-96;-6.5;298;LTE;Smartfren;39050
2022-08-20 12:00:25.326;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-91.6;-10.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:25.326;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-10.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:25.368;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94.5;-6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:25.368;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:25.386;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-75;-8.9;59;LTE;Telkomsel;1850
2022-08-20 12:00:25.546;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:25.556;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:25.556;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-82.5;-5.9;240;LTE;XL;1325
2022-08-20 12:00:25.561;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-78.6;-7.6;240;LTE;XL;376
2022-08-20 12:00:25.561;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6.3;240;LTE;XL;1325
2022-08-20 12:00:25.642;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-95;-12.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:25.642;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-85.3;-9.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:25.871;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-96;-6.3;298;LTE;Smartfren;39050
2022-08-20 12:00:25.871;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:25.927;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-11;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:25.927;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-91.3;-8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:25.962;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79;-8;240;LTE;XL;376
2022-08-20 12:00:25.962;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-80;-6.5;240;LTE;XL;1325
2022-08-20 12:00:25.970;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-95;-6;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:25.970;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-91;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:25.989;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-75.6;-8.6;59;LTE;Telkomsel;1850
2022-08-20 12:00:26.147;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:26.162;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-9;240;LTE;XL;376
2022-08-20 12:00:26.162;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-82;-5.6;240;LTE;XL;1325
2022-08-20 12:00:26.243;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94.6;-14.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:26.243;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-86;-9;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:26.473;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-96.6;-7.6;298;LTE;Smartfren;39050
2022-08-20 12:00:26.473;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:26.529;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:26.529;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-91;-9.4;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:26.564;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79.6;-6;240;LTE;XL;1325
2022-08-20 12:00:26.564;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79;-7;240;LTE;XL;376
2022-08-20 12:00:26.571;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-94.2;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:00:26.571;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-90.6;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:00:26.587;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1520-9895-S.mf;116.00692300;-3.45024200;-75.6;-9;59;LTE;Telkomsel;1850
2022-08-20 12:00:26.748;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00692300;-3.45024200;-83;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:00:26.764;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-83;-5.3;240;LTE;XL;1325
2022-08-20 12:00:26.764;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00692300;-3.45024200;-82.3;-9.6;240;LTE;XL;376
2022-08-20 12:00:26.844;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-86;-10.5;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:26.844;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1513-2469-S.mf;116.00692300;-3.45024200;-94;-14.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:27.073;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-96;-7.6;298;LTE;Smartfren;39050
2022-08-20 12:00:27.073;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1515-7748-S.mf;116.00692300;-3.45024200;-94;-7;298;LTE;Smartfren;39194
2022-08-20 12:00:27.132;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-92;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:00:27.132;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00692300;-3.45024200;-90;-8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:00:27.164;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79;-5.3;240;LTE;XL;376
2022-08-20 12:00:27.164;BP3_ST_02_WA MASSAGE;2022-08-20-12-00-17-3121-1402-1523-9348-S.mf;116.00692300;-3.45024200;-79.6;-7;240;LTE;XL;1325
2022-08-20 12:00:27.172;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00692300;-3.45024200;-92.7;-6.6;298;LTE;Fren/Hepi;39050
